Timestamp,BTC,UNI,XMR,VET,USDT,BNB,ETH,MATIC,DOT,DOGE,XRP,SAND,SUSHI
28-06-2022,17719.0112879831,118.7818356239902,75.65626094308664,120.26973871862003,46386.542636136146,565.7965902274102,12044.359298246725,605.919650649105,319.31861545482195,879.0673025044637,962.8467509298605,331.8088656546916,44.77069990264477
29-06-2022,18161.209601432372,110.94860583787496,69.77380286940522,128.99502632987154,48991.69177160869,1058.5537539259042,13181.896477373173,705.6160505882895,402.81695771528274,472.83570538681624,1017.6484808788854,321.0147108188654,45.18863047727385
30-06-2022,20744.33350735517,136.0881302007749,82.2983439421731,135.1998449533385,53912.47502856742,790.3681427942028,14755.440934326209,1005.5004388195794,502.77611796970075,527.5794776259488,1084.3258306370008,332.3888084952928,50.15347749978173
01-07-2022,22816.515394911003,146.68475541774248,73.60690727471382,125.20457868070025,55599.294671525146,1078.6127552841199,15402.670572444009,920.4301420857765,496.0170303269717,493.0868953456614,1326.9452950085274,383.44063044802857,57.95433213907611
02-07-2022,28756.781114699897,121.09095369121864,67.97050620282276,126.12718623669684,63310.56939548477,1217.6487966612845,17420.13178773736,714.0404055955161,566.0204935375554,407.11043485256226,1234.242687662255,407.8470451774863,62.27528458468217
03-07-2022,15601.715000679424,109.16868000323014,68.47066967823876,81.92433824282567,37636.103657924476,578.1026876867995,9601.263305049064,464.1679925221518,311.0460602183726,304.9290874539466,564.9765604788862,176.36049377335962,51.153398504485516
04-07-2022,13976.969844332441,80.83985446775878,56.02233253322823,74.72949516927156,37816.57278986819,656.6500226504875,7939.419238560306,409.9512618561164,253.03293141663565,233.74502906366033,644.1340116950454,123.56115120590626,53.27200536360336
05-07-2022,18634.86004637241,85.316805363794,68.33624010517174,99.20599183607872,47779.83372351042,1010.7344284236898,13827.34251634925,443.25411483208035,382.16009117067796,319.01268300408225,936.2457763927474,408.71073039242907,66.1473036863508
06-07-2022,23623.27010554542,114.93960402607225,67.46609032118404,107.34229090847501,54410.348935165544,1153.5733970926128,15393.490017737788,889.4189977481468,557.2846933615872,342.3212550024212,1069.3901309545663,408.6128496215413,58.952402779403776
07-07-2022,21755.499642282823,119.46385288512046,107.11236686609763,124.45354184528291,51804.92079375628,1193.250829938432,14422.132961962863,684.2580593489171,428.66169532595325,339.24862854675814,1035.8731134054005,512.8811668923217,64.07876945669928
08-07-2022,21927.08750343376,115.10363185988163,83.3641406209073,100.7979055214957,46101.88505258206,1077.6489572462574,13170.522513182203,575.323586375147,465.48630262112835,361.760757232005,962.4566889760337,437.6266571799776,61.10191273953658
09-07-2022,46645.39890096298,136.98457437986977,79.25260030571849,117.51378500702518,66056.52201928479,1249.1642976971912,15346.6007023086,918.6173498710026,502.2965155576052,395.3591152679299,1477.9367298994962,388.4913374397427,58.202310981554504
10-07-2022,26211.58745178328,185.53091319583527,60.52818210791057,76.36282394097238,50504.90122045543,656.6708720190304,7870.254817813988,404.84310054516504,367.31285741973073,212.33749383700015,610.784365404619,177.3702450452658,59.31875681024824
11-07-2022,25037.950754003356,158.96482305410635,77.26799336877565,71.42973401901116,48915.49423960866,824.0550429742659,10374.46660540637,344.2334620873036,389.9129566004521,255.19581560438522,858.1239019091449,180.77808121924167,114.42579011676196
12-07-2022,21319.467248801026,219.0940687751106,146.02033209224714,80.52512312596647,47010.61549716083,925.001434946941,11693.162178034165,631.2399423968543,290.3939296148746,277.744783925587,970.8887033390351,253.47166662760355,95.68506989090001
13-07-2022,22074.9715782899,214.5048752863322,96.12968881253795,74.62043565844742,46735.438947480216,1052.0210665359198,11555.798332527387,642.1830179967875,274.438888389761,253.1028273622674,936.7396247320568,279.9274793514606,53.58016549544688
